32 60
1 0.282286 1 -1.420846 -0.289269 3.346780 1.661452 -1.706714 3.016995 -2.644220 1.715693 -3.094590 -1.867878 0.088135 -1.037212 1.853498 -0.669749 0.247952 -0.154956 1.796359 -0.420442 -1.267926 -1.397418 1.742215 0.276943 -0.329729 -0.785021 1.867263 -0.039825 0.076560 -1.208743 2.461024 1.860315 -0.782373 -2.894274 -0.808111 0.422841 4.600117 2.537704 -1.299259 4.217252 -2.363933 2.675941 -2.709534 -1.469168 0.912854 -0.399813 3.034501 -0.126150 1.042140 0.546704 1.690909 -0.942242 -1.795878 -1.997839 1.681507 -0.014390 -0.737600 -1.377867 1.854444 -0.573393 -0.389072 -1.832151 2.491067 1.690568 -1.258595 -3.771070
1 0.766613 0 0.758537 0.423330 0.107157 0.704836 -0.247825 0.562076 -0.779479 -0.645825 -0.872478 -0.187717 0.928310 -0.176350 1.329500 -0.146468 -0.022121 -0.962383 -0.591725 -0.210854 0.217628 -1.034066 0.240834 0.043099 0.440718 0.177103 -0.119975 0.840671 -0.510007 0.095554 -0.354290 0.885647 -0.886230 -0.007206 1.614574 1.262618 0.881065 1.574137 0.432624 1.427342 -0.160877 0.024304 -0.260256 0.524288 1.796718 0.539525 2.263305 0.564933 0.721902 -0.370509 -1.010482 -0.600351 -0.105121 -1.545059 -0.104571 -0.287481 0.158315 -0.127398 -0.487315 0.630799 -0.956090 -0.184930 -0.775948 0.665626 -1.349601 -0.353819
3 0.708323 0 -0.985057 0.842298 -0.697738 2.009855 -0.630780 -0.563177 0.010314 -2.932251 0.738468 -0.246043 -0.442945 0.431466 0.934637 -0.023271 -0.251273 -0.200488 -0.776276 -1.103242 -0.068879 -0.619505 1.026178 -0.269250 0.369715 -0.768797 0.126834 0.911602 0.824722 -0.701039 -0.581144 0.790480 1.220257 1.624330 -0.464894 1.742649 -0.093091 3.187753 0.035744 0.083884 0.772361 -2.759067 1.618987 0.462877 0.247651 1.254556 1.864454 0.728381 0.436606 0.507120 -1.286854 -1.651954 -0.450771 -1.106019 0.879411 -0.675527 0.082236 -1.275279 -0.152954 0.695581 0.610336 -1.216893 -1.053972 0.582026 1.089038 1.642422
1 0.588485 0 0.556831 0.566567 -0.353361 -0.206996 0.071706 -1.486667 0.887204 -2.192048 0.538023 0.222951 -1.051201 0.568747 -0.196859 -0.953976 0.934676 1.616409 0.529040 -1.432594 0.258885 0.427507 -1.007655 -0.830584 1.245473 -0.538923 0.321889 -0.473520 0.193610 -0.667405 2.092455 -0.010460 -0.646487 1.016765 1.386822 1.410383 0.359514 0.528222 0.841610 -0.962323 1.748121 -1.777316 1.345081 0.987011 -0.486552 1.438047 0.535672 -0.354017 1.845370 2.591699 0.268985 -2.001830 -0.041868 0.153939 -1.516953 -1.318798 1.107858 -0.967490 0.057376 -0.887241 -0.125555 -1.119155 2.065451 -0.341883 -1.107068 0.819958
1 0.751451 0 -0.404326 -0.912462 -0.446304 -0.785103 -0.542923 0.522126 0.148399 -0.487656 0.368737 -0.164909 -0.183261 0.890021 0.156047 0.257844 0.357220 -0.065440 -0.143119 -0.663634 -0.216905 0.277864 -0.142800 0.516877 0.670374 1.662540 0.100890 0.719847 0.021946 -1.112069 -0.680073 0.299873 -0.114393 0.094769 0.274734 -0.338878 0.237390 -0.138525 0.139166 1.352072 0.916932 0.187819 1.190399 0.552157 0.516364 1.771241 0.961814 1.004260 1.157127 0.674427 -0.529744 -1.158776 -0.608205 -0.046613 -0.537144 0.234438 0.404272 1.570245 -0.240005 0.492067 -0.312606 -1.655838 -1.170329 0.006123 -0.456177 -0.252573
1 0.172572 0 -4.412937 -0.672796 2.386361 3.509444 -0.524643 -0.626354 0.231922 1.255747 1.682640 -0.178140 -1.001077 -0.837769 0.938579 -6.242426 2.371393 -3.323928 4.747473 -1.464236 2.483686 3.224434 -1.628517 -2.285806 1.498659 -1.973090 1.669971 -2.813310 -0.833444 -0.340799 7.351566 -1.604514 -0.036712 -2.551377 -4.329311 -0.019653 3.431096 4.783255 0.100797 0.080352 1.033193 2.210729 2.681078 0.606228 -0.349753 -0.222781 1.833984 -6.420620 3.572273 -3.029940 5.138477 -2.029475 2.490611 3.354100 -2.267640 -2.913914 1.372174 -2.594052 1.632499 -3.647980 -1.297555 -0.749207 8.120203 -2.157586 -0.424065 -3.306227
3 0.876410 0 0.321210 -0.144356 -0.316074 -0.332937 -0.437122 0.643237 0.235494 -0.232944 -0.951163 0.189800 0.952726 0.058592 -0.452182 -0.788521 0.130462 -0.192342 -1.199081 -1.037228 0.311772 0.979915 -0.210749 -0.146106 0.520074 1.174935 0.960389 0.001783 0.125990 0.316139 -0.167307 -0.476712 0.671226 -0.508917 1.165397 0.567754 0.379892 0.368766 0.218467 1.532223 1.017353 0.464490 -0.380339 0.981431 1.905742 0.816368 0.228200 -0.187235 0.900383 0.527257 -1.778548 -1.562544 0.030935 0.832097 -0.616705 -0.514899 0.275582 1.059705 0.789954 -0.344210 -0.208874 0.018168 -0.542172 -0.929118 0.459971 -0.957171
1 0.658205 0 -0.266110 -0.583725 -0.297892 -0.391443 0.137352 -0.247738 0.021021 -0.253773 -0.612709 0.740339 1.468641 -0.095076 -0.047852 0.507162 0.179666 -1.302766 0.311960 0.152735 -0.380064 0.965063 -0.144314 -0.759785 -0.245945 0.052091 -1.444733 1.394330 -1.006843 0.146147 1.172416 0.598637 0.294854 -0.061643 0.433624 0.057768 0.415385 0.306656 0.918022 0.462618 0.781026 0.462965 0.023776 1.607870 2.425808 0.665031 0.719567 1.344703 0.952688 -0.774151 0.007143 -0.183300 -0.785875 0.760600 -0.517769 -1.245675 -0.639423 -0.275660 -2.023289 1.239148 -1.482698 -0.197034 1.049973 0.331194 0.010525 -0.437021
3 0.597765 0 -1.169382 -0.352495 1.302935 -0.109240 -1.555778 0.294183 -1.275271 0.842007 0.169698 0.375766 -0.581359 0.282051 0.038591 -1.559878 0.116758 -0.823348 1.228575 0.658134 0.420105 0.466683 1.383949 -0.891493 -1.457430 0.410758 -0.205201 -1.559107 0.775265 -0.622834 1.731155 0.603861 1.113478 -0.051136 -0.643431 0.262232 2.354382 0.587323 -1.145498 1.126603 -0.736704 1.772501 0.944781 1.176511 0.008229 1.065562 0.789699 -1.095582 0.904069 -0.256171 1.139178 0.431948 0.178068 0.199218 1.288883 -1.424640 -2.089261 0.174028 -0.622530 -2.247017 0.614309 -1.102024 1.749649 0.354604 0.966296 -0.379650
1 0.667941 0 -1.409782 -0.527549 1.120780 -0.459784 -0.480251 -0.239667 0.586443 1.658390 -0.841013 -0.483398 1.123607 1.103987 -0.334488 0.552390 1.450683 0.989607 0.821200 -0.736320 0.488214 -0.197151 -0.948222 0.467350 -0.098492 0.422395 0.840282 -2.124598 -1.420614 -0.498600 -0.258267 -1.350762 0.136336 0.647293 -0.879147 0.158527 2.038901 0.263655 0.155239 0.490215 1.427108 2.664384 -0.193865 0.186898 2.033947 2.046031 0.399120 1.384772 2.403137 1.880573 0.590603 -1.213043 0.228730 -0.543765 -1.463765 0.167554 -0.462588 0.137325 0.622845 -2.805113 -1.993461 -0.941305 -0.657462 -1.945434 -0.203359 0.372193
