32 60
1 0.436464 0 -0.628898 1.728999 1.742546 -0.639577 -0.278313 -0.128929 -0.333432 -0.993967 0.330774 -1.091185 -0.140389 0.331511 0.480034 0.072903 -1.265091 -1.239260 0.681501 -1.849187 0.429627 0.099216 -1.453641 -1.863785 0.097991 -0.308422 1.905750 -0.788573 1.923010 -0.928823 0.781279 0.513068 0.114208 2.699056 0.056042 2.721690 2.757064 -0.024164 0.425505 0.615475 0.393020 -0.386794 1.144949 -0.521441 0.591065 1.073361 1.304860 0.847971 -0.720044 -0.665965 0.445024 -2.455135 0.141575 -0.243988 -2.007146 -2.472489 -0.223257 -0.724304 1.833963 -1.197345 1.878104 -1.453314 0.585445 0.254109 -0.189739 2.746042
0 0.889737 0 0.701025 -0.939514 0.030574 0.002434 -1.140237 -0.576301 0.078806 1.711473 0.765172 0.198169 0.514427 -0.292436 -0.784384 -0.223497 0.005248 0.703497 -0.179737 -0.524422 -0.080568 0.809880 -0.521149 -0.310154 0.077218 0.588995 -0.537234 0.304759 -0.343999 0.408472 0.265219 -0.390950 0.329123 -0.649908 1.440368 -0.183732 0.777212 0.755761 -0.411025 0.178170 0.837671 2.488611 1.499458 0.964446 1.282914 0.432126 -0.047435 0.535336 0.748094 1.451121 -0.520251 -0.880080 -0.435973 0.446592 -0.866590 -0.675929 -0.277054 0.227417 -0.883681 -0.044757 -0.689239 0.077599 -0.103168 -0.725092 -0.022289 -1.010000
2 0.654197 0 -0.781397 -0.942028 0.367561 -0.311243 -0.044590 -0.464989 0.243888 0.501436 -0.164239 -1.340299 0.281757 0.329238 -0.880453 -0.359986 0.943398 -0.297267 -0.418965 -0.268553 -0.034765 -0.050106 1.267324 -1.080806 -0.757096 -0.115890 0.995946 1.201984 0.860468 0.890007 0.698263 0.940210 -1.434996 0.226187 0.011833 -0.124751 1.083532 0.464986 0.694990 0.354766 0.987287 1.266171 0.613625 -0.476585 1.002223 1.064600 -0.062681 0.395564 1.587774 0.504113 -0.729044 -0.598535 -0.388757 -0.372884 0.819834 -1.351181 -1.074852 -0.480563 0.587398 0.757456 0.445003 0.480452 0.360892 0.499743 -1.716785 -0.153413
3 0.608825 0 -0.725294 0.355454 -1.909367 -0.222631 -0.105141 -0.477183 0.052219 -0.810825 0.238378 1.155789 0.687155 0.289223 0.284211 -0.089733 -0.433638 1.503443 1.209255 -0.167019 -0.382691 -2.532647 0.847747 -0.386088 -0.657730 -1.084631 -0.804230 -0.053316 1.207303 1.281033 0.123576 -0.411139 0.803336 1.215184 -0.130304 1.168599 -1.520687 0.531279 0.630010 0.140152 0.842160 -0.237981 1.071620 2.140382 1.563503 1.105278 1.074737 0.646702 0.210277 2.537724 1.100699 -0.547008 -0.831833 -3.387803 0.637214 -0.802726 -1.143295 -1.648458 -1.322073 -0.388932 1.055130 1.170159 -0.188024 -0.858993 0.616602 1.083882
1 0.285896 0 -0.378866 0.015742 0.595500 0.512697 0.971410 -1.152606 -1.114419 -0.564934 -0.931459 -1.451709 -1.885347 -0.930971 0.966779 -2.497834 -1.636992 0.060452 0.148660 1.896680 -3.679045 0.638756 0.893507 -0.866028 0.886133 1.133424 -0.707841 0.570174 -1.386503 -0.447640 -0.064553 3.208775 3.600262 3.597792 0.307754 0.746809 1.450341 1.375086 1.841183 -0.589723 -0.504735 0.146105 -0.299005 -0.900269 -1.424444 -0.290075 1.852725 -2.135191 -1.094657 0.806566 -0.194224 1.816987 -4.548879 0.334200 0.642491 -1.333863 0.681682 0.899103 -1.163309 0.345626 -1.935883 -0.850620 -0.416136 3.279098 3.751887 3.805973
1 0.721836 0 -0.166901 0.336593 -0.388244 0.364203 0.359855 -1.469248 0.524768 -0.485169 -0.727922 -0.548512 -0.727812 0.063085 0.061450 0.382061 -0.517450 0.726066 0.231007 -0.404532 -1.378993 -0.850629 -0.135480 -0.308392 0.545404 0.208070 0.551294 0.431672 1.106583 0.720277 0.114482 1.105427 0.129753 0.147232 0.557939 1.153922 0.299313 1.155598 1.149031 -0.945139 1.326869 0.200523 -0.082996 0.115963 -0.081640 0.803461 0.831171 1.219588 0.128471 1.610394 -0.048006 -0.775527 -1.934138 -1.355443 -0.515145 -0.721321 0.275206 -0.092575 0.255816 0.109073 0.906915 0.486627 -0.222958 0.917037 -0.219628 -0.204654
1 0.657577 0 -0.105441 0.248755 -1.316225 0.081166 0.294205 -1.157674 0.776470 0.331095 -0.129967 -0.497215 0.131919 -0.047777 -0.816099 0.808930 0.800199 -0.362659 0.048959 -1.525869 1.907226 -0.839707 0.993817 0.373373 -0.654443 -1.716750 0.015788 0.351094 0.577346 0.688162 0.126770 1.009223 0.070485 -0.465157 0.637994 1.031585 -0.778648 0.855101 1.048051 -0.593161 1.656917 1.124635 0.593077 0.180648 0.897587 0.693549 -0.206024 1.674293 1.698968 0.337673 -0.256992 -2.108292 1.849308 -1.288001 0.796592 0.029195 -1.112324 -2.318095 -0.317869 0.071051 0.324919 0.444004 -0.187086 0.844926 -0.297748 -0.905156
0 0.754869 0 0.850864 0.253962 0.177115 -1.592065 1.486804 -1.635586 -0.023876 0.613924 0.655839 -0.992214 -1.068293 0.323634 1.102897 -0.625213 0.801546 -0.019831 -0.801358 0.015910 0.450201 -0.046822 0.423304 -0.492185 -0.259769 -0.456057 -0.397013 0.355213 0.786397 -0.489517 -0.558503 0.920660 0.492962 -0.252929 1.617718 0.982851 0.964516 -0.825019 2.213278 -0.891891 0.711101 1.369398 1.416323 -0.233357 -0.295005 1.056639 1.819535 0.138283 1.558704 0.748060 -1.166210 -0.325096 0.139817 -0.418122 0.088187 -0.854042 -0.574865 -0.811360 -0.757380 -0.011490 0.440558 -0.823881 -0.911868 0.570330 0.153560 -0.609563
1 0.264716 0 -0.300824 -2.723377 -0.026065 2.448509 0.443111 -0.355763 -0.145538 1.593206 -0.307445 -0.360149 -0.502843 -0.412986 0.857413 -1.274267 0.574237 -0.970500 -1.280780 -0.038751 0.441530 1.581147 2.240004 -0.541591 0.273483 1.190461 0.793174 1.525212 -0.450537 -1.527108 -0.730676 -1.029668 -0.889364 -0.093255 0.441804 -2.416484 0.680237 3.595692 1.277494 0.310004 0.589023 2.552199 0.412251 0.326235 0.178328 0.259833 1.781767 -0.724781 1.430430 -0.398528 -1.781750 -0.390142 0.207786 1.510207 2.210802 -1.004492 -0.047124 1.036026 0.547889 1.404678 -0.896504 -2.098751 -1.233330 -1.564974 -1.403557 -0.480009
3 0.615088 0 -0.346543 -0.128676 1.653983 1.229165 -1.010994 1.003559 1.005571 1.327172 0.941890 -0.594517 0.562567 -0.616520 0.503780 -1.792357 1.785566 -0.222774 -0.028024 -0.146116 -0.972925 -2.415105 -1.246756 -0.769664 0.295180 -0.268691 -0.978550 -0.093808 -1.109207 1.535944 1.555174 -1.219945 -0.736972 1.298593 0.320773 0.596634 2.761269 2.268413 -0.482265 1.909511 1.961914 2.385342 1.851237 0.015293 1.403355 0.042551 1.354383 -1.413758 2.935008 0.457089 -0.439442 -0.495067 -1.526066 -3.259210 -1.866597 -1.264761 -0.000809 -0.653261 -1.559653 -0.459278 -1.695778 1.514577 1.575409 -1.788276 -1.195372 1.194541
