32 60
2 0.211377 0 0.855266 1.233334 1.102421 -0.165318 -5.416949 1.559325 -2.733474 -0.994879 0.145402 -0.697311 0.401948 -1.825374 -2.192690 -1.741646 0.111775 0.718201 -0.311527 0.056448 -1.326256 -1.407380 -0.703606 3.136447 1.268166 3.303836 0.566011 3.923436 -3.793630 1.320933 1.441032 0.078976 1.021318 1.065765 1.536333 1.908322 1.707013 0.633394 -4.201360 2.148198 -1.761191 -0.176510 0.921327 0.134268 1.132644 -0.969276 -1.321981 -0.860593 0.832960 1.380271 -0.609269 -0.338060 -1.602552 -1.651617 -0.969050 2.519968 0.804205 2.675515 0.235857 3.241569 -3.851018 0.856226 1.020081 -0.302398 0.601773 0.675994
2 0.152145 0 2.046262 -0.269217 -1.566533 4.235234 2.909732 -2.808675 3.849157 -0.647346 3.056123 -3.440637 1.571873 2.403967 -1.514736 0.348319 0.673252 0.371774 0.290200 -3.219057 3.521587 2.639369 -2.215256 -0.964274 1.402535 -0.312755 -1.983039 -3.057186 -1.115680 -5.268306 -2.269267 2.164431 -1.584777 0.752927 2.614335 0.440055 -0.635072 4.647592 3.409130 -1.772093 4.288350 0.130966 3.585440 -2.362076 2.179781 2.968470 -0.639501 1.063521 1.356669 1.053131 -0.090074 -3.354144 2.875190 2.053676 -2.386813 -1.220563 0.990305 -0.650065 -2.164726 -3.149993 -1.390408 -5.215866 -2.543516 1.618607 -1.795201 0.298918
1 0.397634 0 -1.020794 -0.656171 0.825810 1.284941 -1.015126 1.218334 -0.322561 0.451893 -0.093460 -1.583828 -0.106993 -0.646212 1.024964 -3.366790 -0.812367 1.321605 -0.301464 0.066747 -1.454127 1.344231 0.701430 -1.108124 0.469887 -1.423668 0.223140 1.943421 -0.108120 -0.926105 1.091760 -0.770504 0.706326 3.041924 -0.410473 0.006646 1.704643 2.241315 -0.422924 2.177338 0.422782 1.264110 0.670689 -1.063362 0.635409 0.025074 1.893667 -3.107263 -0.230659 2.306125 -0.679206 -0.291934 -2.000224 1.201128 0.451097 -1.669122 0.220081 -2.004147 -0.084511 1.899080 -0.472704 -1.420500 0.909127 -1.243572 0.420092 3.187773
3 0.176200 0 -1.195529 1.675176 -1.905745 -2.293593 5.187797 1.139433 -0.205476 -4.410417 -0.276668 0.541036 2.171611 0.797268 -0.235284 -4.408370 3.531135 -0.610311 0.590497 -0.124883 0.032368 -3.161046 -1.478823 0.247772 2.158695 -0.558044 -0.935494 1.289488 4.313298 -1.193350 0.911073 -0.334122 0.513414 -1.772906 -0.618525 2.759944 -1.528769 -1.994760 6.990209 2.102323 0.536578 -4.618873 0.430053 1.403659 3.367385 1.728822 0.432666 -4.512077 4.967343 0.016603 0.336620 -0.493873 -0.312664 -4.157201 -2.095643 -0.019883 2.260944 -1.053820 -1.460000 1.153012 4.804512 -1.747945 0.774241 -0.760662 0.252573 -2.417683
3 0.563267 0 1.139766 -0.167850 -0.429085 0.362303 0.044723 0.373887 -1.172484 -2.520073 1.038088 -0.064586 -1.888670 0.143661 0.386990 0.088246 0.136884 0.973802 0.351174 -0.403908 0.106213 1.492851 0.681347 1.406069 -0.682726 0.373174 -0.261161 -0.606455 0.908736 -0.279998 -1.087901 -0.234235 -0.052758 -0.156022 2.104873 0.578472 0.207852 1.186102 0.813142 1.208997 -0.627561 -2.283974 1.968384 0.703345 -1.525474 0.930220 1.188356 0.821876 0.922043 1.872714 0.063772 -0.848357 -0.201169 1.421673 0.452972 1.323213 -1.154752 0.107807 -0.665359 -1.061148 0.747683 -0.668001 -1.670648 -0.638857 -0.421331 -0.522007
1 0.562848 0 1.540811 -0.677948 1.269440 0.160433 -0.542010 0.057596 0.563275 -0.675996 0.881271 -1.474993 -0.483975 -0.726657 0.463079 -0.841747 1.290894 -1.526621 0.648532 -0.078871 -0.868683 -0.578457 1.457851 1.630815 -0.460869 0.063095 1.350503 -1.431767 1.165242 -1.556303 -1.124238 -0.096391 0.601885 0.000805 2.522901 -0.006626 2.189954 0.940708 0.144219 0.812876 1.401327 -0.012992 1.795703 -0.957441 0.198679 -0.102303 1.290919 -0.203502 2.239305 -1.013238 0.394449 -0.441121 -1.365318 -0.969707 1.331812 1.543889 -0.880514 -0.275798 1.247026 -1.984113 1.003614 -2.148628 -1.617826 -0.442120 0.329462 -0.393868
1 0.227286 0 -0.989214 -2.201134 3.206356 -0.506894 0.480712 -0.131018 0.750040 0.816761 2.680280 -2.249142 0.001988 0.400878 -2.044558 1.735205 -4.580037 0.403860 2.224564 -1.295779 2.049670 0.061731 1.923599 -2.090426 -0.455851 0.695507 1.498935 1.848138 0.475368 -2.241543 0.576235 -2.177229 0.480958 -1.347962 -0.382978 -1.771595 4.499050 0.175593 1.231511 0.539864 1.567461 1.697918 3.871702 -1.852137 0.696758 1.185338 -1.594192 2.714462 -4.483937 1.169748 2.223213 -1.881198 1.961305 -0.276395 1.822333 -2.748484 -0.878266 0.464546 1.388389 1.729535 0.177417 -2.899020 0.327267 -2.842832 0.198423 -1.843706
3 0.102254 0 1.602020 0.456656 -3.094690 -0.535378 -1.724304 -3.495978 0.252275 -0.876878 -2.358231 -0.141129 -0.692829 -1.166803 -1.902831 1.369120 2.419771 -2.275247 0.439136 6.642221 1.196984 1.575431 3.802377 0.689724 -1.711336 -0.301112 2.389022 -1.415724 3.982816 -1.981730 -2.406911 1.307024 0.788918 -2.832385 2.683384 1.322707 -3.016991 0.109676 -1.295006 -3.442263 1.124207 -0.314811 -2.088881 0.570300 -0.126449 -0.578569 -1.593905 2.374106 3.654921 -2.026885 0.165462 7.596531 1.058122 1.501945 4.205063 0.441661 -2.445174 -0.664396 2.497823 -2.043812 4.426518 -2.743486 -3.331091 1.269065 0.604011 -3.746435
2 0.344289 0 -1.317487 -1.058935 -0.433701 1.291893 -1.052372 1.362007 1.246353 -0.005524 -1.658975 -0.027526 -0.912338 -0.587038 -1.629177 -1.211206 0.797041 -0.162326 0.673856 -3.154543 0.992489 -1.881876 3.317599 -1.371394 1.322903 1.266816 1.940067 0.019088 -0.631234 -0.418532 1.217255 1.443336 -0.387162 1.010643 -0.451372 -0.236025 0.331304 1.888879 -0.177979 2.016659 1.879478 0.694775 -0.817860 0.693973 -0.063023 0.193023 -0.706857 -0.418426 1.510008 0.577898 0.244473 -3.200689 0.619096 -2.084239 2.693108 -1.616466 0.834291 0.814231 1.416664 -0.355288 -0.931138 -0.687222 0.774643 0.955965 -0.726991 0.525361
3 0.374201 0 0.767155 -1.590278 -0.816605 0.383027 -0.089015 -0.690144 -0.642270 -0.284592 -0.076411 0.794253 -1.571616 -0.210197 1.875983 -1.156766 -0.089288 -0.516354 0.027032 0.241299 0.092039 -0.461819 1.448911 -0.793775 0.529759 1.235637 -0.282974 2.818076 0.756966 -0.058223 -0.029732 -0.853012 -0.377099 -0.379965 1.680761 -1.180890 -0.285415 1.143945 0.689469 -0.119718 -0.043684 0.396005 0.638323 1.694168 -1.152120 0.496360 3.054880 -0.611302 0.672529 0.106856 -0.313174 -0.100138 -0.256383 -0.933714 1.399841 -1.300771 0.282794 1.154277 -0.674423 3.033966 0.571462 -0.402185 -0.325877 -1.405678 -0.799077 -0.813615
1 0.674232 0 0.982684 0.677940 -0.032871 -0.261993 -0.198726 0.222399 -0.256913 0.712388 0.550487 0.307990 0.180927 1.829917 0.386415 -1.049233 0.584739 -1.231681 -1.451974 -0.231839 -0.113679 -0.054312 0.039862 0.745957 0.639465 0.026824 -0.468622 -0.950378 -0.539026 0.631962 -0.109852 0.011582 -2.137490 0.557051 1.866028 1.513651 0.742346 0.468557 0.538751 1.021524 0.440531 1.556044 1.355124 1.073489 0.932350 2.866335 1.198063 -0.465364 1.415286 -0.668315 -2.022496 -0.650276 -0.500803 -0.391800 -0.313685 0.506051 0.369943 -0.338199 -0.861425 -1.444359 -0.953728 0.365615 -0.459942 -0.343754 -2.776668 0.309058
1 0.810810 0 -0.200722 -0.253609 -0.347949 0.316723 -0.581250 -0.796798 0.012398 -0.502531 0.009134 0.361589 0.630245 -0.268111 0.224927 0.463173 -0.971641 -0.035388 -0.084627 -0.142947 0.652344 -0.373401 0.305260 -1.103530 0.317946 -0.633125 0.692719 0.725503 0.393266 -0.299122 -0.156626 -0.105633 1.186323 0.565461 0.543388 0.450230 0.338149 1.131737 0.090344 -0.195355 0.778522 0.182502 0.772721 1.152984 1.469163 0.430855 1.023721 1.292315 -0.372305 0.719681 -0.423317 -0.504068 0.399400 -0.785218 0.004788 -1.641163 0.031254 -1.072612 0.458086 0.484864 0.144458 -0.669136 -0.540822 -0.466411 1.015854 0.273461
